Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Гражданская,68,2021-06-12 03:26:00.826,Отремонтировать или полностью заменить детскую площадку по ул. Гражданская 66 и 68,['площадка'],{'другое': 1},68 улица Гражданская,56.11797998012881,47.190619971226255
улица Советская,45,2021-06-08 21:23:45.195,"Больше парков, чистоту в них ",['парковый'],{'другое': 1},45 улица Советская,56.14347587624685,47.244116014770114
улица Гражданская,72,2021-06-12 04:48:37.625,Прошу обустроить пешеходные дорожки и отремонтировать детскую площадку,"['дорожка', 'площадка']",{'другое': 1},72 улица Гражданская,56.11611001943987,47.18975998796046
улица Совхозная (п Лапсары),19,2021-06-10 06:29:32.444,"Прошу установить новую детскую площадку, хоккейную коробку возле 19 дома.
Спасибо за обратную связь!",['площадка'],{'другое': 1},19 улица Совхозная (п Лапсары),56.06835999343002,47.21723997370211
улица Правая Набережная Сугутки,7,2021-06-17 12:58:18.753,Заменить оборудование на футбольной и волейбольной площадке. ,['площадка'],{'другое': 1},7 улица Правая Набережная Сугутки,56.12794713718604,47.21946394766075
улица Правая Набережная Сугутки,7,2021-06-17 13:53:12.639,Вернуть детскую поликлинику. Установить детские площадки.,['площадка'],{'другое': 1},7 улица Правая Набережная Сугутки,56.12794713718604,47.21946394766075
улица Правая Набережная Сугутки,7,2021-06-17 14:03:44.149,Вернуть детскую поликлинику. Установить на детской площадке пробковое покрытие. Ремонт детского сада  № 36,['площадка'],{'другое': 1},7 улица Правая Набережная Сугутки,56.12794713718604,47.21946394766075
улица Терешковой,8,2021-06-09 23:27:40.833,"МАФ, ремонт во дворе, бордюры нужны",['двор'],{'другое': 1},8 улица Терешковой,56.11478002095353,47.49768001376543
улица Винокурова,57,2021-06-08 21:27:27.017,"Наличие большого количества пьяных людей (""Шаурма"", ""Луч""). Закончить детскую площадку, прорезинить настил на территории детской площадки.","['площадка', 'площадка']",{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 21:24:20.190,"Во дворе дома часто находят нетрезвых людей, которые выпивают в ""Луче""",['двор'],{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 21:40:09.561,Резиновый настил на детской площадке,['площадка'],{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 21:06:29.077,"Зона отдыха для пенсионеров возле дома, во дворе","['зона', 'двор']",{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 21:21:33.773,Видеонаблюдение во дворе,['двор'],{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 22:07:07.461,"Закончить детскую площадку. Протекает стояк (с крыши), нужен ремонт.",['площадка'],{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Винокурова,57,2021-06-08 21:29:12.474,"Детская площадка, настил отсутствует - закончить",['площадка'],{'другое': 1},57 улица Винокурова,56.109209994836334,47.471320017926075
улица Гражданская,109,2021-06-11 12:01:05.378,Установить детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},109 улица Гражданская,56.115390013957125,47.19047999344323
улица Гражданская,109,2021-06-11 12:04:02.524,Отремонтировать детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},109 улица Гражданская,56.115390013957125,47.19047999344323
улица Гражданская,109,2021-06-11 11:48:57.333,Во дворе нашего дома нужна детская площадка для детей разного возраста,"['двор', 'площадка']",{'другое': 1},109 улица Гражданская,56.115390013957125,47.19047999344323
улица Гражданская,109,2021-06-11 12:02:23.574,Установить детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},109 улица Гражданская,56.115390013957125,47.19047999344323
улица Гражданская,109,2021-06-11 11:50:47.169,Во дворе нашего дома нужна детская площадка для детей разного возраста,"['двор', 'площадка']",{'другое': 1},109 улица Гражданская,56.115390013957125,47.19047999344323
улица Молодежная,5,2021-06-07 19:44:47.343,Облагородить площадку для детей,['площадка'],{'другое': 1},5 улица Молодежная,56.1348799924063,47.27667001414889
улица Молодежная,5,2021-06-07 19:33:14.998,"Прогнать стаю собак, озеленить двор",['двор'],{'другое': 1},5 улица Молодежная,56.1348799924063,47.27667001414889
улица Молодежная,5,2021-06-07 20:01:49.438,"Установить бельевую площадку и огородить.
Отремонтировать подъезд.",['площадка'],{'другое': 1},5 улица Молодежная,56.1348799924063,47.27667001414889
улица Гузовского,8,2021-06-04 13:41:23.738,Прошу установить детские площадки во дворе дома по адресу ул. Гузовского дом 8.,"['площадка', 'двор']",{'другое': 1},8 улица Гузовского,56.14001001051628,47.18946997411058
улица Академика В.Н.Челомея,1,2021-06-08 20:26:16.531,"школа,
дет.площадку, светофор",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:26:18.070,"школа,
дет.площадку, светофор",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:09:46.121,"фруктовый сад
дет.площадки",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 22:48:46.647,"школа, магазин, аптека, дет.площадка",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:38:03.535,"удобный транспортный маршрут
школу ,дет.площадку",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:10:49.298,"
школу,дет.площадки, магазины",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:20:09.350,"школа, магазин, дет.площадки",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:40:01.171,"транспорт во все стороны
школу,дет.площадки, отлов собак, аптека, магазины",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:45:28.146,"светофор
хоккейную площадку
школу",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:17:15.253,"школа, дет.площадки",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:24:47.751,"школа, ИДН
дет.площадку",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:24:47.938,"школа, ИДН
дет.площадку",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:02:26.435,"
школу,дет.площадки",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:57:38.266,"
школу,дет.площадки, ",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 21:29:02.320,"транспорт во все стороны
школу,дет.площадки",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 22:51:28.833,"школа, магазин, аптека, дет.площадка",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Академика В.Н.Челомея,1,2021-06-08 20:23:13.816,"школа,
дет.площадку",['площадка'],{'другое': 1},1 улица Академика В.Н.Челомея,56.11206000955406,47.208230014521746
улица Винокурова,37,2021-06-05 21:32:19.791,Детская площадка в неудовлетворительном состоянии,['площадка'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:45:43.098,Благоустроить двор,['двор'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:47:56.262,"Благоустроить двор, детскую площадку","['двор', 'площадка']",{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:28:56.620,Детская площадка бесхозная,['площадка'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 21:21:12.389,Покрасить на детской площадке конструкуглы ,['площадка'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:22:01.771,На детской площадке навести порядок,['площадка'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:41:25.963,Озеленить двор,['двор'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:43:25.573,Двор не ухоженный ,['двор'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Винокурова,37,2021-06-05 19:54:18.296,Покрасить конструк углы на детской площадке ,['площадка'],{'другое': 1},37 улица Винокурова,56.1104599880569,47.48331996960721
улица Лебедева,25,2021-06-12 18:48:26.670,Просьба благоустроить детскую площадку по адресу улица Лебедева дом 25. Хотелось бы иметь во дворе хоккейную коробку. ,"['площадка', 'двор']",{'другое': 1},25 улица Лебедева,56.14390000987049,47.16191999947742
улица Лебедева,25,2021-06-12 18:43:09.949,Благоустроить детскую площадку во дворе дома по улице Лебедева дом 25,"['площадка', 'двор']",{'другое': 1},25 улица Лебедева,56.14390000987049,47.16191999947742
улица Лебедева,25,2021-06-12 18:45:23.767,Благоустроить детскую площадку во дворе дома по улице Лебедева дом 25.,"['площадка', 'двор']",{'другое': 1},25 улица Лебедева,56.14390000987049,47.16191999947742
улица Лебедева,25,2021-06-12 18:41:08.406,Благоустроить детскую площадку по адресу Лебедева дом 25. ,['площадка'],{'другое': 1},25 улица Лебедева,56.14390000987049,47.16191999947742
улица Солнечная,28,2021-06-12 08:18:59.439,Доделать детскую площадку,['площадка'],{'другое': 1},28 улица Солнечная,56.10011998848063,47.221379963318526
проспект Тракторостроителей,78 корп. 1,2021-06-05 22:34:55.613,Построить детский сад и школу в микрорайоне Лента.Улучшить детские площадки.,['площадка'],{'другое': 1},78 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект Тракторостроителей,78 корп. 1,2021-06-05 22:36:12.157,"Построить детский сад,школу в микрорайоне. Огородить детские площадки забором.",['площадка'],{'другое': 1},78 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект И.Я.Яковлева,10,2021-06-12 07:54:57.582,"Обновить детскую площадку, пешеходные дорожку, убрать вертушку дети падают.","['площадка', 'дорожка']",{'другое': 1},10 проспект И.Я.Яковлева,56.06670641899417,47.27807004343629
проспект И.Я.Яковлева,10,2021-06-12 08:02:00.182,благоустроить дет. площадку,['площадка'],{'другое': 1},10 проспект И.Я.Яковлева,56.06670641899417,47.27807004343629
проспект И.Я.Яковлева,10,2021-06-12 07:58:10.340,"ремонт первого подъезда ремонт пола на 1 этаже.
Благоустроить дет. площадку",['площадка'],{'другое': 1},10 проспект И.Я.Яковлева,56.06670641899417,47.27807004343629
проспект И.Я.Яковлева,10,2021-06-12 07:44:44.660,Создание современной дет. площадки,['площадка'],{'другое': 1},10 проспект И.Я.Яковлева,56.06670641899417,47.27807004343629
улица Чернышевского,38,2021-06-08 11:52:40.546,"Благоустроить детскую площадку за ул.Чернышевского,д.38",['площадка'],{'другое': 1},38 улица Чернышевского,56.121589982007436,47.175649975973954
улица Чернышевского,38,2021-06-08 11:37:44.923,"Благоустроить детскую площадку во дворе по ул.Чернышевского,д.38","['площадка', 'двор']",{'другое': 1},38 улица Чернышевского,56.121589982007436,47.175649975973954
улица Кукшумская,17,2021-06-11 15:37:14.751,"Сделать детские площадки.
Обновить школьный стадион(СОШ 22)","['площадка', 'стадион']",{'другое': 1},17 улица Кукшумская,56.08951998226789,47.28005001660438
улица Кукшумская,17,2021-06-11 15:14:54.925,Оборудовать детскую площадку,['площадка'],{'другое': 1},17 улица Кукшумская,56.08951998226789,47.28005001660438
улица Кукшумская,17,2021-06-11 15:28:16.885,"Доступное жилье для молодежи (несемейным)
Видеонаблюдение в подъезде.
Облагородить детскую площадку.",['площадка'],{'другое': 1},17 улица Кукшумская,56.08951998226789,47.28005001660438
улица Кукшумская,17,2021-06-11 15:12:58.112,Облагородить детскую площадку,['площадка'],{'другое': 1},17 улица Кукшумская,56.08951998226789,47.28005001660438
улица П.В.Дементьева,19,2021-06-09 15:28:13.670,"школу
озеленить
дет площадки",['площадка'],{'другое': 1},19 улица П.В.Дементьева,56.115460002848636,47.21689002924455
проспект Мира,21А,2021-06-09 09:58:17.494,обновить детскую площадку. сделать дорыу,['площадка'],{'другое': 1},21А проспект Мира,56.108270658235874,47.266330655939065
проспект Московский,14,2021-06-08 13:18:28.592,"Просьба по увеличению количества спортивных площадок.
Увеличение выплат фельдшерам.
Строительство дополнительных объектов здравоохранения.
Увеличение количества парковочных мест.",['площадка'],{'другое': 1},14 проспект Московский,56.14619414445502,47.22670534253449
улица Космонавта Николаева А.Г.,6,2021-06-07 18:51:28.615,Обновить детскую площадку,['площадка'],{'другое': 1},6 улица Космонавта Николаева А.Г.,56.118779990877385,47.26026998239581
улица Космонавта Николаева А.Г.,6,2021-06-07 18:53:10.723,Обновить детскую площадку,['площадка'],{'другое': 1},6 улица Космонавта Николаева А.Г.,56.118779990877385,47.26026998239581
проспект Тракторостроителей,81,2021-06-05 23:53:08.299,Обустроить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:18:32.435,Хорошую детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:42:17.859,Обустроить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:16:14.842,Уютную детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:35:14.891,Обустроить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:05:49.384,Новую детскую площадку. Запреты выгула с собаками на детской площадке ,"['площадка', 'площадка']",{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:18:01.420,Новую детскую площадку. Запреты выгула с собаками на детской площадке.,"['площадка', 'площадка']",{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:10:05.197,Обновить школьный стадион,['стадион'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:28:06.211,Обновить школьный стадион,['стадион'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:25:23.707,Новую детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:06:46.911,Новую детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 21:54:21.203,Уютную детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 22:44:54.313,Обустроить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:19:44.296,Обновить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:48:00.824,Обновить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-07 22:17:15.024,Хорошую детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
проспект Тракторостроителей,81,2021-06-05 23:40:28.030,Обустроить детскую площадку,['площадка'],{'другое': 1},81 проспект Тракторостроителей,56.10766001330114,47.3253200051027
улица Композитора Максимова,2/5,2021-07-06 12:59:59.555,Детская площадка во дворе.,"['площадка', 'двор']",{'другое': 1},2/5 улица Композитора Максимова,56.1429099813769,47.2524100203311
улица Композитора Максимова,2/5,2021-07-06 12:35:16.456,"Детская площадка.
",['площадка'],{'другое': 1},2/5 улица Композитора Максимова,56.1429099813769,47.2524100203311
улица Лукина,5,2021-06-12 20:00:02.584,Скорее постройте школу!!! Парковую зону без машин.,['зона'],{'другое': 1},5 улица Лукина,56.14411000000007,47.24670000000003
улица Гражданская,92,2021-06-12 13:56:34.417,"Хотелось бы чтобы в нашем доме сделали кап.ремонт в подъезде (покрасить стены, перед входом отремонтировать лестничную площадку, сделать автостоянку для машин",['площадка'],{'другое': 1},92 улица Гражданская,56.11199999512732,47.18289001247979
улица Болгарстроя,9/11,2021-06-10 11:42:42.716,Построить детскую площадку с мягким покрытием.,['площадка'],{'другое': 1},9/11 улица Болгарстроя,56.069559988598144,47.28169999424446
улица П.В.Дементьева,18 корп. 4,2021-06-08 09:56:21.956,повысить благосостояние людей,['благосостояние'],{'другое': 1},18 корп. 4 улица П.В.Дементьева,56.118046441269534,47.21134956224926
проспект Мира,96,2021-06-08 18:34:03.422,Детская площадка.,['площадка'],{'другое': 1},96 проспект Мира,56.108339995196246,47.262279962777285
проспект Мира,96,2021-06-08 18:32:15.225,Паковочные места во дворе.,['двор'],{'другое': 1},96 проспект Мира,56.108339995196246,47.262279962777285
улица Энгельса,42 корп. 1,2021-06-08 12:19:13.679,"просим добавит парковочные места во дворе 
примерно метр - метр полтора расширить парковочную зону в сторону( капстрой) энгельса 42А","['двор', 'зона']",{'другое': 1},42 корп. 1 улица Энгельса,56.129889993988854,47.25232997315578
улица Энгельса,42 корп. 1,2021-06-08 12:12:31.248,"просим сделать нвую дестскую площадку 
добавить МАФ 
добавить парковочные места",['площадка'],{'другое': 1},42 корп. 1 улица Энгельса,56.129889993988854,47.25232997315578
улица Константина Иванова,85,2021-06-07 16:21:04.997,"1.поменять отопление в квартирах
2. ремонт в подъезде
3.благоустроить двор",['двор'],{'другое': 1},85 улица Константина Иванова,56.14772999479794,47.228429982079405
улица О.Беспалова,1,2021-06-08 12:34:13.749,Сделать детскую площадку,['площадка'],{'другое': 1},1 улица О.Беспалова,56.10613137630928,47.17821445251328
улица О.Беспалова,1,2021-06-08 12:40:52.056,"Сделать стояк на крыше, детскую площадку",['площадка'],{'другое': 1},1 улица О.Беспалова,56.10613137630928,47.17821445251328
улица О.Беспалова,1,2021-06-09 03:03:03.974,Сделать детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},1 улица О.Беспалова,56.10613137630928,47.17821445251328
улица О.Беспалова,1,2021-06-08 12:42:53.340,Сделать детскую площадку,['площадка'],{'другое': 1},1 улица О.Беспалова,56.10613137630928,47.17821445251328
улица Короленко,6,2021-06-05 22:27:35.838,видеокамеру во дворе,['двор'],{'другое': 1},6 улица Короленко,56.130779984468035,47.227289959428504
улица Короленко,6,2021-06-05 22:28:52.423,чистый двор,['двор'],{'другое': 1},6 улица Короленко,56.130779984468035,47.227289959428504
улица Мичмана Павлова,76,2021-06-08 19:45:02.548,Улучшить детскую площадку,['площадка'],{'другое': 1},76 улица Мичмана Павлова,56.13577999925977,47.15929000971806
улица Мичмана Павлова,76,2021-06-08 19:55:34.249,"Сделать нормальную, современную детскую площадку.",['площадка'],{'другое': 1},76 улица Мичмана Павлова,56.13577999925977,47.15929000971806
улица Мичмана Павлова,76,2021-06-08 19:45:50.900,Сделать детскую площадку,['площадка'],{'другое': 1},76 улица Мичмана Павлова,56.13577999925977,47.15929000971806
улица Энгельса,1 корп. 3,2021-06-09 19:13:38.901,у детей возле дома нет детской площадки. Из-за неблогоустроинного территории вокруг приходится снижать цену при продажи квартир ,['площадка'],{'другое': 1},1 корп. 3 улица Энгельса,56.12698000675391,47.25480003620257
улица Энгельса,1 корп. 3,2021-06-09 18:38:31.903,"облогородить территорию вокруг нашего дома, сделайте пожалуйста, стадион вместо котлована

у нашего дома нет детской площадки","['стадион', 'площадка']",{'другое': 1},1 корп. 3 улица Энгельса,56.12698000675391,47.25480003620257
улица Энгельса,1 корп. 3,2021-06-09 19:11:28.049,"около дома 1 к 3 по ул.Энгельса безобразное пространтсво. необлагороженное.
Очень опасен котлован около школы. Планировалась подземные гаражи, а работа стоит . У нашего двора нет детской рлощадки ","['двор', 'рлощадка']",{'другое': 1},1 корп. 3 улица Энгельса,56.12698000675391,47.25480003620257
улица Энгельса,1 корп. 3,2021-06-09 19:01:01.093,"засыпать котлован около 4 гимназии , и реставрировать детскую площадку во дворе ","['площадка', 'двор']",{'другое': 1},1 корп. 3 улица Энгельса,56.12698000675391,47.25480003620257
проспект Ленина,51,2021-06-08 12:06:54.981,"нет десткой площадки 
мало парковочных мест возле дома
было бы хорошо если бы добавили парковочные места ,сделали МАФ на детской площадке","['площадка', 'площадка']",{'другое': 1},51 проспект Ленина,56.118050010929835,47.25806000980458
проспект Ленина,51,2021-06-08 12:00:49.219,"благоустроить детскую площадку 
подготовить МАФ
огородить детскую площадку ","['площадка', 'площадка']",{'другое': 1},51 проспект Ленина,56.118050010929835,47.25806000980458
проспект Ленина,51,2021-06-08 11:58:35.641,"добавить парковочные места ли сделать изгордь
чтоб не стваили машины на зеленую зону",['зона'],{'другое': 1},51 проспект Ленина,56.118050010929835,47.25806000980458
улица Строителей,6,2021-06-10 08:36:28.613,"ремонт дворов по ул.Строителей 
детский педиаторна район Гладкова",['двор'],{'другое': 1},6 улица Строителей,56.112500017561246,47.24335999565355
улица Строителей,6,2021-06-14 22:33:07.328,детская площадка,['площадка'],{'другое': 1},6 улица Строителей,56.112500017561246,47.24335999565355
улица Шумилова,9,2021-06-11 22:44:56.413,сделать во дворе дет. площадку,"['двор', 'площадка']",{'другое': 1},9 улица Шумилова,56.102410008247205,47.277750022373056
бульвар Юго-Западный,14,2021-06-11 14:48:24.091,Очень просим благоустроить детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},14 бульвар Юго-Западный,56.11587000364244,47.18305002301142
бульвар Юго-Западный,14,2021-06-11 14:54:48.325,Во дворе нашего дома нет детской площадки. Просим благоустроить территорию,"['двор', 'площадка']",{'другое': 1},14 бульвар Юго-Западный,56.11587000364244,47.18305002301142
бульвар Юго-Западный,14,2021-06-11 14:53:06.251,Ужасная детская площадка во дворе нашего дома. Просим благоустроить,"['площадка', 'двор']",{'другое': 1},14 бульвар Юго-Западный,56.11587000364244,47.18305002301142
улица Терешковой,20,2021-06-07 18:06:23.461,Улучшить состояние детской площадки,['площадка'],{'другое': 1},20 улица Терешковой,56.116699979694886,47.49443001462819
улица Мичмана Павлова,62,2021-06-12 22:05:55.202,Детская площадка по улице М.Павлова 62. ,['площадка'],{'другое': 1},62 улица Мичмана Павлова,56.13807999349109,47.166870016216706
улица Хузангая,25,2021-06-11 13:53:16.693,У 1 подъезда у входа в подъезд отремонтировать площадку.,['площадка'],{'другое': 1},25 улица Хузангая,56.091150010978396,47.27758003737665
улица Хузангая,25,2021-06-11 13:31:17.429,"Контролировать работу кафе ""Рябинка"" ( шум в вечернее и ночное время)",['кафе'],{'другое': 1},25 улица Хузангая,56.091150010978396,47.27758003737665
площадь И.Ф.Скворцова,5,2021-06-15 11:52:14.723,Благоустроить детскую площадку.,['площадка'],{'другое': 1},5 площадь И.Ф.Скворцова,56.081051810717454,47.32355331236188
площадь И.Ф.Скворцова,5,2021-06-15 11:50:58.204,Благоустроить двор.,['двор'],{'другое': 1},5 площадь И.Ф.Скворцова,56.081051810717454,47.32355331236188
проспект Мира,92,2021-06-09 12:01:42.928,Детская площадка,['площадка'],{'другое': 1},92 проспект Мира,56.1087199887767,47.26547003130682
улица Калинина,110,2021-06-07 17:19:47.246,"Детская площадка
Ремонт в подъезде",['площадка'],{'другое': 1},110 улица Калинина,56.131089989156976,47.28537998501463
улица Калинина,110,2021-06-07 17:33:23.758,Детская площадка,['площадка'],{'другое': 1},110 улица Калинина,56.131089989156976,47.28537998501463
улица Калинина,110,2021-06-07 13:21:33.524,"Детская площадка
Капитальный ремонт дома",['площадка'],{'другое': 1},110 улица Калинина,56.131089989156976,47.28537998501463
улица Калинина,110,2021-06-07 17:26:53.667,Детская площадка,['площадка'],{'другое': 1},110 улица Калинина,56.131089989156976,47.28537998501463
улица Калинина,110,2021-06-07 17:32:21.780,Детская площадка,['площадка'],{'другое': 1},110 улица Калинина,56.131089989156976,47.28537998501463
улица Кукшумская,5 корп. 1,2021-06-11 19:48:38.966,Построить детскую площадку на территории дома.,['площадка'],{'другое': 1},5 корп. 1 улица Кукшумская,56.087565729649654,47.27827718225436
улица Гузовского,4,2021-06-04 15:13:27.745,Обновить детскую площадку возле дома по адресу  ул. Гузовского дом 4.,['площадка'],{'другое': 1},4 улица Гузовского,56.13925999782015,47.190029969061726
улица Строителей,5,2021-06-09 21:29:45.767,"спортивные площадки 
очень просим открыть кобинет для нашего участа",['площадка'],{'другое': 1},5 улица Строителей,56.113390008040426,47.240690024216036
улица Строителей,5,2021-06-09 22:36:22.076,детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},5 улица Строителей,56.113390008040426,47.240690024216036
улица Чернышевского,5,2021-06-11 12:50:03.086,"Детскую площадку по адресу: Чернышевского, 5 где хозблоки.
Детям негде играть!",['площадка'],{'другое': 1},5 улица Чернышевского,56.11437999462447,47.18033001161197
улица Чернышевского,5,2021-06-14 12:28:46.687,Сделать детскую площадку во дворе Чернышевского 5,"['площадка', 'двор']",{'другое': 1},5 улица Чернышевского,56.11437999462447,47.18033001161197
улица Мате Залка,5 корп. 13,2021-06-14 12:42:44.927,"Доброго времени суток.
Очень хотели бы видеть напротив нашего дома детскую площадку. Большое спасибо за понимание и поддержку!",['площадка'],{'другое': 1},5 корп. 13 улица Мате Залка,56.11879998171645,47.1806500326752
улица П.В.Дементьева,18,2021-06-08 10:16:59.168,"построить школу, дет.площадки,",['площадка'],{'другое': 1},18 улица П.В.Дементьева,56.1176499846008,47.219759992891824
улица Социалистическая,13 корп. 1,2021-06-12 12:58:10.328,Построить современную детскую площадку между домами 13к1 по ул.Социалистическая и д.92 ул.Гражданская,['площадка'],{'другое': 1},13 корп. 1 улица Социалистическая,56.10503999800656,47.166120003520575
улица Социалистическая,13 корп. 1,2021-06-12 14:06:06.486,"Оснастить детскую площадку, сделать кап.ремонт дома 13к1 по ул.Соц-ая",['площадка'],{'другое': 1},13 корп. 1 улица Социалистическая,56.10503999800656,47.166120003520575
улица 50 лет Октября,20,2021-06-04 21:35:58.501,Детская площадка,['площадка'],{'другое': 1},20 улица 50 лет Октября,56.127080002858804,47.28009997274731
улица 50 лет Октября,20,2021-06-04 21:36:54.511,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},20 улица 50 лет Октября,56.127080002858804,47.28009997274731
